#wavelength	flux_tell_corrected	flux_not_tell_corrected	variance/error
21917.767374928575	1.697039121148235e-17	1.689818911986426e-17	1.53435097556e-18
21918.361500748135	1.6970365061897882e-17	1.689816308153561e-17	1.5377356556759998e-18
21918.955626567695	1.6970338914203652e-17	1.689813704508915e-17	1.53414797175e-18
21919.54975238725	1.697031276839948e-17	1.6898111010524708e-17	1.5346247929740001e-18
21920.143878206807	1.6970286624485164e-17	1.6898084977842084e-17	1.537505121914e-18
21920.738004026367	1.697026048246052e-17	1.689805894704109e-17	1.533539876125e-18
21921.332129845927	1.697023434232536e-17	1.689803291812154e-17	1.530663547886e-18
21921.926255665483	1.6970208204079492e-17	1.6898006891083246e-17	1.533244050208e-18
21922.520381485043	1.7021133930389556e-17	1.701849497442128e-17	1.5344434274639998e-18
21923.114507205577	1.708563812157619e-17	1.708130998538017e-17	1.5380538023669999e-18
21923.718535158434	1.7118025371772586e-17	1.708128324325209e-17	1.536355378368e-18
21924.31266097799	1.7325352058357533e-17	1.7082646152554838e-17	1.5351073353300002e-18
21924.906786797554	1.736538485393785e-17	1.7082619850502376e-17	1.5417157698960002e-18
21925.50091261711	1.7419412715528755e-17	1.7294853881404756e-17	1.539723841464e-18
21926.095038436666	1.750729837254924e-17	1.733043092976432e-17	1.545756447456e-18
21926.689164256226	1.7515379067307647e-17	1.7498463743911168e-17	1.5469758324e-18
21927.283290075782	1.7515352106606888e-17	1.749843680924747e-17	1.5549176100179999e-18
21927.877415895342	1.7507217527886047e-17	1.733035090183416e-17	1.558727309916e-18
21928.4715417149	1.7507190583559153e-17	1.733032422971227e-17	1.56501696892e-18
21929.065667534458	1.7507163641179022e-17	1.7330297559517474e-17	1.5706241885950002e-18
21929.65979345304	1.7507136700740963e-17	1.733027089124513e-17	1.5605613770009998e-18
21930.253919272596	1.7419198235558814e-17	1.7294640935090134e-17	1.5586484479999999e-18
21930.84804509216	1.741917143427898e-17	1.7294614325454886e-17	1.5683926394520002e-18
21931.442170911716	1.7419144634935355e-17	1.7294587717742006e-17	1.558602118395e-18
21932.036296731272	1.7365064155487177e-17	1.708091519074408e-17	1.5548803788899999e-18
21932.63042255083	1.7365037443165055e-17	1.7080888915522485e-17	1.5510533065440002e-18
21933.224548469414	1.73650107327681e-17	1.7080862642194554e-17	1.555099999739e-18
21933.818674288974	1.7324925477636266e-17	1.7012337196853147e-17	1.5524181792400002e-18
21934.41280010853	1.7324898832710596e-17	1.7025784274815306e-17	1.5544340285839999e-18
21935.00692592809	1.7364930613166374e-17	1.7080783833610266e-17	1.5547526848180001e-18
21935.601051747646	1.7418957093723027e-17	1.708075756787699e-17	1.5527005967460002e-18
21936.195177666228	1.7418930309857615e-17	1.708073130403643e-17	1.553135911344e-18
21936.789303485788	1.7324792272247432e-17	1.7025679554119642e-17	1.565239314994e-18
21937.383429305348	1.7117419610368842e-17	1.7012180240115935e-17	1.570689524415e-18
21937.97755522393	1.71173932957367e-17	1.7012154087268416e-17	1.57821190386e-18
21938.571681043486	1.7027323421500222e-17	1.689727846412893e-17	1.5803455412799999e-18
21939.165806863046	1.7027297249077597e-17	1.68972524915963e-17	1.5849514941849999e-18
21939.759932781628	1.7027271078540646e-17	1.6897226520934942e-17	1.58109936381e-18
21940.354058601188	1.6989862232027328e-17	1.6897200552153326e-17	1.581165825468e-18
21940.948184420748	1.7027218743144815e-17	1.6988692723377392e-17	1.5834286343790002e-18
21941.54231033933	1.7027192578276837e-17	1.6988666617710402e-17	1.581569677805e-18
21942.136436158886	1.7324552623726525e-17	1.7011971070231373e-17	1.573292321284e-18
21942.73056207747	1.7324526005723118e-17	1.702541788468963e-17	1.5677331397520001e-18
21943.324687897028	1.732449938964604e-17	1.7025391728139402e-17	1.5663408523999998e-18
21943.91881381561	1.7324472775486223e-17	1.7025365573473327e-17	1.572499590786e-18
21944.51293963517	1.7324446163252345e-17	1.7025339420699942e-17	1.603680683904e-18
21945.107065553755	1.7324419552935345e-17	1.7025313269810342e-17	1.6009625106600001e-18
21945.70119137331	1.730259998674763e-17	1.701181427209094e-17	1.59710165319e-18
21946.295317291893	1.7026983327348588e-17	1.698845784023619e-17	1.597225772736e-18
21946.889443111453	1.7302546842658903e-17	1.7011762021136296e-17	1.597584427328e-18
21947.483569030035	1.7302520273489612e-17	1.701173589848573e-17	1.6021086328920002e-18
21948.07769484959	1.7302493706242683e-17	1.7011709777725222e-17	1.603108239416e-18
21948.67182076818	1.7026878747196882e-17	1.6988353496708976e-17	1.606883569164e-18
21949.265946587737	1.7004787004040203e-17	1.6985027781278283e-17	1.604838994389e-18
21949.86007250632	1.700476089947848e-17	1.698500170704954e-17	1.6061910150069998e-18
21950.454198424904	1.700473479680095e-17	1.69849756347028e-17	1.6041050618840001e-18
21951.04832424446	1.7004708696011763e-17	1.698494956424221e-17	1.599272243331e-18
21951.642450163043	1.7004682597102035e-17	1.6984923495658892e-17	1.595481735141e-18
21952.23657608163	1.698934040387579e-17	1.6745755080029752e-17	1.5832637988299997e-18
21952.830701901185	1.6989314332241357e-17	1.6745729382198386e-17	1.59375573528e-18
21953.424827819767	1.6989288262484122e-17	1.67457036862173e-17	1.5856054591230002e-18
21954.018953738352	1.698926219460825e-17	1.6745677992090603e-17	1.582181288688e-18
21954.613079557912	1.6989236128617888e-17	1.6745652299822386e-17	1.58219380256e-18
21955.207205476494	1.6989210064504164e-17	1.6984767123671146e-17	1.584216897504e-18
21955.80133139508	1.6989184002271233e-17	1.698474106825389e-17	1.595162728159e-18
21956.39545731366	1.6989157941918906e-17	1.6984715014716748e-17	1.6010388367500002e-18
21956.989583133218	1.674782311498752e-17	1.674554954927494e-17	1.598399814186e-18
21957.583709051803	1.6747797428496205e-17	1.674552386627064e-17	1.5967115426639999e-18
21958.177834970385	1.698907977214801e-17	1.6984636865388455e-17	1.59279324048e-18
21958.771960888967	1.6989053719316217e-17	1.6984610819369878e-17	1.5978101217159997e-18
21959.366086807553	1.7004343482629376e-17	1.6987884323427302e-17	1.6048086827619997e-18
21959.96021262711	1.7004317410077512e-17	1.6987858276112063e-17	1.6122662272560001e-18
21960.55433854569	1.7004291339402284e-17	1.6987832230671644e-17	1.6082827117660001e-18
21961.148464464277	1.7004265270607848e-17	1.69878061871102e-17	1.6065906807350002e-18
21961.74259038286	1.700423920369401e-17	1.6987780145427533e-17	1.6134549144179999e-18
21962.33671630144	1.7026277996845353e-17	1.7024555714543194e-17	1.615657221096e-18
21962.930842220027	1.7026251899872322e-17	1.7024529620209984e-17	1.6143088073200001e-18
21963.524968138612	1.702622580478177e-17	1.7024503527759064e-17	1.607535980017e-18
21964.119094057194	1.7301777114760688e-17	1.729862089295323e-17	1.6054815080679998e-18
21964.71321997578	1.7301750601133606e-17	1.729859438416281e-17	1.607218474334e-18
21965.30734589436	1.7004082841693163e-17	1.698762393477549e-17	1.6048579900120001e-18
21965.901471812944	1.698874123189894e-17	1.6984298413672888e-17	1.60617479319e-18
21966.49559773153	1.693937858171049e-17	1.689512300647442e-17	1.6069648548e-18
21967.08972365011	1.6939352630760046e-17	1.6895097123323052e-17	1.608424649538e-18
21967.683849568697	1.6988663152297863e-17	1.6984220354490834e-17	1.6112765532000002e-18
21968.27797548728	1.6988637129518106e-17	1.6984194338516435e-17	1.6135364975499999e-18
21968.87210140586	1.7003926547346633e-17	1.698746779171228e-17	1.611306439678e-18
21969.466227324447	1.7301538560946294e-17	1.7298382382656254e-17	1.61391001525e-18
21970.06035324303	1.737986488932258e-17	1.7343734243644495e-17	1.6228471469480002e-18
21970.65447916161	1.7577397158954422e-17	1.7559849731055674e-17	1.627116175656e-18
21971.258507213497	1.757736979529816e-17	1.755982239471641e-17	1.63122970725e-18
21971.85263313208	1.737978460809292e-17	1.734365412930984e-17	1.6326103525550002e-18
21972.44675905066	1.7301405656472775e-17	1.7298249502427413e-17	1.6346168625640001e-18
21973.040884969247	1.700374385555646e-17	1.6983985844912238e-17	1.633001315396e-18
21973.635010986854	1.7003717826242143e-17	1.6983959845843464e-17	1.625395999963e-18
21974.22913690544	1.7003691798808818e-17	1.6983933848653498e-17	1.6212321030080001e-18
21974.823262824022	1.6939015006549277e-17	1.6894760381184407e-17	1.6157839472639998e-18
21975.417388742604	1.6938989081815054e-17	1.689473452418077e-17	1.609407791775e-18
21976.01151466119	1.737959838741422e-17	1.73434682957615e-17	1.606735109276e-18
21976.605640678797	1.737957179212738e-17	1.7343441755763062e-17	1.613630256966e-18
21977.19976659738	1.6938911318821063e-17	1.6894656964349253e-17	1.6071851802030002e-18
21977.793892515965	1.6938885401561547e-17	1.6894631114800793e-17	1.6008655247060001e-18
21978.388018533573	1.6938859486165918e-17	1.689460526711135e-17	1.605964725828e-18
21978.98214445216	1.693883357264263e-17	1.689457942128936e-17	1.6170560573999998e-18
21979.57627037074	1.737943884446493e-17	1.7343309084482784e-17	1.6134930051689998e-18
21980.170396289323	1.7379412260682783e-17	1.734328255596512e-17	1.6192292252759999e-18
21980.764522306934	1.7379385678812243e-17	1.7343256029355088e-17	1.6242342301900002e-18
21981.358648225516	1.737935909886199e-17	1.7343229504661347e-17	1.621794869009e-18
21981.952774243124	1.7379332520822956e-17	1.7343202981874856e-17	1.6280250963769998e-18
21982.54690016171	1.737930594470382e-17	1.734317646100427e-17	1.639008372e-18
21983.14102608029	1.737927937049995e-17	1.7343149942044973e-17	1.631200205609e-18
21983.735152097903	1.737925279820674e-17	1.7343123424992358e-17	1.6309805529179999e-18
21984.329278016485	1.6938600434950213e-17	1.68943468926891e-17	1.63623254253e-18
21984.92340403409	1.686341812771828e-17	1.685592349206123e-17	1.6279302906859999e-18
21985.517529952675	1.6863392349618023e-17	1.685589772541757e-17	1.628017944442e-18
21986.111655970282	1.6674890187301336e-17	1.6663133910584555e-17	1.6305987088000002e-18
21986.705781888864	1.6661416214604357e-17	1.6659829107146004e-17	1.6216870601079999e-18
21987.299907906476	1.6661390750676548e-17	1.6659803645643798e-17	1.6213182454660001e-18
21987.894033825058	1.6661365288587694e-17	1.665977818598037e-17	1.6293516563880001e-18
21988.48815984267	1.6575366507182117e-17	1.6573968591998052e-17	1.6199535502259998e-18
21989.08228576125	1.6476566924563148e-17	1.6474919422288795e-17	1.6190768470949998e-18
21989.67641177886	1.6447333594488023e-17	1.6445895197349247e-17	1.6261959920140002e-18
21990.270537697445	1.6447308466612414e-17	1.6445870071671192e-17	1.631452866696e-18
21990.864663715052	1.6447283340542863e-17	1.6445844947799034e-17	1.633664826868e-18
21991.45878973266	1.6447258216283377e-17	1.6445819825736782e-17	1.626699692742e-18
21992.052915651242	1.6447233093837957e-17	1.6445794705488442e-17	1.630067930962e-18
21992.64704166885	1.6447207973198055e-17	1.6445769587045455e-17	1.63515790422e-18
21993.24116768646	1.647639074243248e-17	1.6474743257774688e-17	1.6386790961189997e-18
21993.835293605043	1.6575138629354962e-17	1.657374073338941e-17	1.642684273165e-18
21994.429419622655	1.657511331871313e-17	1.6573715424882197e-17	1.646898907056e-18
21995.023545640262	1.6575088009894347e-17	1.657369011819788e-17	1.654501907121e-18
21995.617671558844	1.6661034448273768e-17	1.665944737718112e-17	1.651321438425e-18
21996.211797576456	1.6821414652367956e-17	1.677341041194685e-17	1.651727553168e-18
21996.80592359406	1.688445084392811e-17	1.6867530951060388e-17	1.648406661e-18
21997.40004961167	1.6884425070045722e-17	1.6867505203005983e-17	1.6457266494900003e-18
21997.994175530253	1.6884399298023787e-17	1.6867479456810168e-17	1.651720651788e-18
21998.588301547865	1.6821311945593082e-17	1.6777783886157864e-17	1.648783512488e-18
21999.182427565473	1.6785117900682094e-17	1.677328239946191e-17	1.64457238128e-18
21999.77655358308	1.6785092285653547e-17	1.6773256802494998e-17	1.6431212723029998e-18
22000.37067960069	1.6660831008151335e-17	1.6659243956437676e-17	1.640447579652e-18
22000.964805519274	1.666080558637972e-17	1.6659218537087648e-17	1.634829519515e-18
22001.55893153688	1.6660780166434358e-17	1.66591931195637e-17	1.633910145288e-18
22002.15305755449	1.6784989843986932e-17	1.677315443306192e-17	1.6363477510200001e-18
22002.747183572097	1.6784964238179112e-17	1.6773128845309238e-17	1.6330094418879999e-18
22003.34130958971	1.6784938634214888e-17	1.6773103259398847e-17	1.626991442241e-18
22003.935435607316	1.682108096348448e-17	1.6777553501755492e-17	1.632706943516e-18
22004.529561624924	1.6821055308043718e-17	1.6777527912702628e-17	1.6398105140339998e-18
22005.123687642532	1.6884090178426362e-17	1.686717064698121e-17	1.678356167443e-18
22005.717813660143	1.688406443051335e-17	1.686714492487016e-17	1.667041285338e-18
22006.31193967775	1.6884038684453904e-17	1.6867119204610816e-17	1.6495658166840003e-18
22006.90606569536	1.688401294024784e-17	1.6867093486202996e-17	1.6529538347460001e-18
22007.50019171297	1.6883987197894968e-17	1.6867067769646513e-17	1.660341892474e-18
22008.094317730574	1.6883961457395108e-17	1.6867042054941185e-17	1.6580494541780002e-18
22008.688443748186	1.690770080898043e-17	1.6898834927677985e-17	1.6588504549999997e-18
22009.282569765794	1.690767503596005e-17	1.6898809168172186e-17	1.655036995314e-18
22009.876695783405	1.688388424701174e-17	1.686696492193027e-17	1.654901371608e-18
22010.470821801013	1.688385851392207e-17	1.6866939214627705e-17	1.6524358623e-18
22011.064947818617	1.6883832782684487e-17	1.6866913509175373e-17	1.6547241057510002e-18
22011.65907383623	1.68838070532988e-17	1.686688780557308e-17	1.647320622559e-18
22012.253199853836	1.6883781325764833e-17	1.6866862103820653e-17	1.63772160903e-18
22012.847325871448	1.688375560008239e-17	1.6866836403917893e-17	1.6472650909950001e-18
22013.44145198808	1.688372987624701e-17	1.6866810705860346e-17	1.6453639046789998e-18
22014.03557800569	1.6883704154267078e-17	1.6866785009656385e-17	1.6424909992e-18
22014.629704023297	1.6883678434138118e-17	1.6866759315301544e-17	1.6444957870080001e-18
22015.223830040908	1.6883652715859952e-17	1.6866733622795643e-17	1.645214106432e-18
22015.817956058516	1.6820568205386933e-17	1.6777042070508373e-17	1.65186216279e-18
22016.412082175146	1.6820542586847105e-17	1.6777016518260954e-17	1.658022349116e-18
22017.006208192757	1.6820516970154868e-17	1.677699096785635e-17	1.6581901669689998e-18
22017.600334210365	1.6820491355305778e-17	1.6776965419290122e-17	1.654642612602e-18
22018.204362361277	1.68204653154304e-17	1.677693944679743e-17	1.6538813006239998e-18
22018.798488378885	1.6883498016604202e-17	1.6866579078563873e-17	1.6574258608319998e-18
22019.392614495522	1.690723674926322e-17	1.68983711112995e-17	1.6607183016060002e-18
22019.986740513126	1.7071573401131238e-17	1.6986288627258493e-17	1.653848048508e-18
22020.580866530738	1.7164838581770678e-17	1.7048443339280088e-17	1.654844624314e-18
22021.174992548345	1.7283246410505148e-17	1.7052299050192183e-17	1.652444502214e-18
22021.76911866498	1.7164786327405167e-17	1.7048391439252863e-17	1.6501647636759998e-18
22022.36324468259	1.707146946041077e-17	1.6986185205796596e-17	1.6500077809600002e-18
22022.95737079922	1.7071443479900332e-17	1.6986159355077473e-17	1.651440767044e-18
22023.55149681683	1.7071417501263015e-17	1.6986133506222113e-17	1.66909242567e-18
22024.14562283444	1.691107778664933e-17	1.689816535406457e-17	1.672103970306e-18
22024.739748951073	1.6907005159256525e-17	1.6866322366282893e-17	1.7060582329140001e-18
22025.33387496868	1.6906979436288695e-17	1.6866296705211432e-17	1.936948934725e-18
22025.928001085318	1.6883189675032828e-17	1.679148760748266e-17	2.279781291144e-18
22026.522127102926	1.6783941090099085e-17	1.6776581985919197e-17	2.490776053896e-18
22027.11625321956	1.6770910564406107e-17	1.6752656679463683e-17	2.522128025175e-18
22027.710379237167	1.67708850556822e-17	1.675263119850412e-17	2.5148509608719996e-18
22028.304505353804	1.6267773886634752e-17	1.6258824936894046e-17	2.51406430461e-18
22028.89863137141	1.616742823525142e-17	1.6151066937718947e-17	2.49721803144e-18
22029.492757488042	1.6267724408480588e-17	1.625877548595796e-17	2.3795487000720003e-18
22030.086883505654	1.626769967207399e-17	1.6258750763158928e-17	2.0800216608359997e-18
22030.681009622287	1.616735448366103e-17	1.615099326076453e-17	1.7688699796750002e-18
22031.275135639895	1.6092503871931927e-17	1.6089102051569995e-17	1.683407658662e-18
22031.86926175653	1.6092479407124962e-17	1.608907759193468e-17	1.6629526053980001e-18
22032.463387873166	1.6092454944077027e-17	1.608905313405803e-17	1.6666774722749999e-18
22033.05751389077	1.6167256172955022e-17	1.6150895049548107e-17	1.7468884752930002e-18
22033.651640007407	1.6198478816712244e-17	1.617787514284229e-17	2.206384866576e-18
22034.24576612404	1.609238156548976e-17	1.6088979770982384e-17	2.211619982112e-18
22034.83989214165	1.6092357109480292e-17	1.608895532014271e-17	2.213203256195e-18
22035.434018258282	1.60923326552249e-17	1.608893087105674e-17	1.976003201172e-18
22036.02814437492	1.5983091365399683e-17	1.5936112931776462e-17	1.946799796238e-18
22036.622270392523	1.5782103212258716e-17	1.57778327418322e-17	1.6708921595520003e-18
22037.21639650916	1.5762295152064405e-17	1.5760428167867558e-17	1.669308311031e-18
22037.810522625794	1.598301851625581e-17	1.593604029675504e-17	1.6773360570960002e-18
22038.404648742428	1.5982994236697445e-17	1.5936016088560564e-17	1.6788955085459999e-18
22038.998774760035	1.5762223319394685e-17	1.5760356343706143e-17	1.683919051829e-18
22039.592900876673	1.5762199378612155e-17	1.576033240575931e-17	1.67432741282e-18
22040.187026993302	1.576217543955036e-17	1.5760308469533006e-17	1.6727673963000002e-18
22040.78115310994	1.5762151502209124e-17	1.5760284535027057e-17	1.674773182231e-18
22041.375279226573	1.576212756658828e-17	1.57602606022413e-17	1.680806048512e-18
22041.96940524418	1.5762103632691644e-17	1.576023667117954e-17	1.68364546752e-18
22042.563531360815	1.5762079700511066e-17	1.5760212741833638e-17	1.692599532654e-18
22043.15765747745	1.5762055770050362e-17	1.5760188814207407e-17	1.696613764158e-18
22043.75178359408	1.5762031841309363e-17	1.5760164888300677e-17	1.7029861775e-18
22044.34590971072	1.5762007914287895e-17	1.5760140964113275e-17	1.71029897005e-18
22044.94003582735	1.598272727670711e-17	1.5935749913234592e-17	1.716156015718e-18
22045.534161943986	1.6197986773116286e-17	1.6177383725101755e-17	1.70876361942e-18
22046.12828806062	1.6519881505403497e-17	1.6496990873775242e-17	1.7062708626760002e-18
22046.722414177253	1.6519856435008707e-17	1.6496965838119024e-17	1.7008806356490001e-18
22047.316540293887	1.681884859174112e-17	1.6790569193164733e-17	1.69589800386e-18
22047.91066641052	1.6818823071227288e-17	1.6790543715561376e-17	1.7006680354659999e-18
22048.504792527154	1.6519781234631536e-17	1.6496890741942613e-17	1.695405851731e-18
22049.09891864379	1.6197839297889347e-17	1.61772364374561e-17	1.69026781144e-18
22049.69304476042	1.6197814724865188e-17	1.617721189568763e-17	1.700470174304e-18
22050.287170877058	1.6197790153606367e-17	1.6177187355682248e-17	1.7365717859590002e-18
22050.88129699369	1.619776558411271e-17	1.6177162817439786e-17	1.7111259823589999e-18
22051.475423110325	1.6197741016384038e-17	1.6177138280960065e-17	1.81332274722e-18
22052.06954922696	1.6519630882493484e-17	1.6496740598138705e-17	1.747786098597e-18
22052.663675343592	1.651960583010382e-17	1.6496715580462673e-17	1.7682095474059998e-18
22053.257801460226	1.651958077951369e-17	1.6496690564583674e-17	1.748428261824e-18
22053.851927576863	1.6519555730722903e-17	1.649666555050153e-17	1.7380008743649998e-18
22054.44605379252	1.6538041520001473e-17	1.653666453295812e-17	1.7321594068500001e-18
22055.040179909156	1.6636246845532734e-17	1.6634876769344807e-17	1.727630709126e-18
22055.634306025786	1.6636221625160494e-17	1.663485155104959e-17	1.732844275128e-18
22056.228432142423	1.6636196406599593e-17	1.663482633456556e-17	1.718780118531e-18
22056.822558259053	1.6636171189849852e-17	1.6634801119892542e-17	1.700493648456e-18
22057.416684474716	1.6809013176620088e-17	1.6799796273257104e-17	1.6860183406079997e-18
22058.010810591346	1.6808987701500984e-17	1.6799770812106798e-17	1.68350195334e-18
22058.604936707983	1.6818364015331625e-17	1.6801748283574745e-17	1.689252157915e-18
22059.199062824617	1.68183385296242e-17	1.680172282304597e-17	1.697933485898e-18
22059.793189040276	1.6808911287115293e-17	1.6799694439621485e-17	1.700957009246e-18
22060.38731515691	1.6808885819312828e-17	1.6799668985783808e-17	1.70310285405e-18
22060.981441273543	1.6818262083477516e-17	1.6801646452424392e-17	1.706418449016e-18
22061.575567489203	1.6818236605085123e-17	1.680162099920342e-17	1.70221579088e-18
22062.169693605836	1.6808809426872674e-17	1.680159554781424e-17	1.76134113752e-18
22062.76381972247	1.6887325154469913e-17	1.6886121354289918e-17	1.995062176146e-18
22063.35794593813	1.6887299576846038e-17	1.6886095778489325e-17	1.986691537758e-18
22063.952072054763	1.7094266369107178e-17	1.7083547582173216e-17	1.98121717403e-18
22064.5461981714	1.7094240481692528e-17	1.7083521710991007e-17	1.845618342144e-18
22065.150226421334	1.6887222428816818e-17	1.688601863595954e-17	1.850343645348e-18
22065.744352636993	1.6808656267172652e-17	1.680144245384615e-17	1.719079665375e-18
22066.338478753627	1.6887171290158588e-17	1.6885967500946692e-17	1.7275549262920001e-18
22066.932604969286	1.7376621607244914e-17	1.737162320096528e-17	1.7287128960219999e-18
22067.52673108592	1.737659530150946e-17	1.7371596902796702e-17	1.73564501088e-18
22068.12085730158	1.6887094595934278e-17	1.6885890812189472e-17	1.737879675689e-18
22068.714983418213	1.6808529037965248e-17	1.6801315279242025e-17	1.74381260428e-18
22069.309109633872	1.688704347562747e-17	1.6885839695526736e-17	1.744067789772e-18
22069.903235750506	1.7185680426992273e-17	1.718411472843895e-17	1.7341890009659998e-18
22070.497361966165	1.7185654419449053e-17	1.7184088723265143e-17	1.721761694688e-18
22071.0914880828	1.69827742958589e-17	1.6981480605115253e-17	1.7188528771600002e-18
22071.68561429846	1.688694125702641e-17	1.688573748421225e-17	1.717257956761e-18
22072.279740514117	1.68869157069589e-17	1.688571193596606e-17	1.9482575222599998e-18
22072.873866630754	1.6886890158729234e-17	1.688568638955758e-17	1.948868069008e-18
22073.46799284641	1.6982671519451876e-17	1.6981377836537392e-17	2.11417689231e-18
22074.062118963047	1.6982645829962856e-17	1.6981352149005308e-17	2.098800038673e-18
22074.656245178703	1.6982620142312988e-17	1.698132646331224e-17	2.088578387826e-18
22075.250371394366	1.6886787984130043e-17	1.6885584222241827e-17	1.783941847248e-18
22075.844497510996	1.6808223874082352e-17	1.6801010246327084e-17	1.7147242136920002e-18
22076.43862372666	1.663533963265519e-17	1.6633969631180677e-17	1.7107952011799997e-18
22077.032749942315	1.6808173038975737e-17	1.68009594330375e-17	1.71352626368e-18
22077.626876058952	1.680814762416217e-17	1.680093402913127e-17	1.717978558031e-18
22078.22100227461	1.663526417231876e-17	1.6633894177058772e-17	1.716977871152e-18
22078.815128490267	1.6635239022481118e-17	1.663386902929234e-17	1.7211078538499998e-18
22079.40925470593	1.6635213874447784e-17	1.663384388333007e-17	1.7214547280489999e-18
22080.003380822563	1.6635188728222778e-17	1.663381873917598e-17	1.720586916432e-18
22080.597507038223	1.680802057742514e-17	1.680080703691921e-17	1.71656508396e-18
22081.19163325388	1.6573523219858334e-17	1.6572245888696673e-17	1.7213795720659999e-18
22081.78575946954	1.657349817216004e-17	1.6572220842928817e-17	1.724668363918e-18
22082.3798856852	1.657347312625848e-17	1.6572195798957563e-17	1.71831009281e-18
22082.97401190086	1.6573448082153478e-17	1.6572170756782725e-17	1.7193952954420001e-18
22083.568138017494	1.6201213582469832e-17	1.620009614495339e-17	1.721486952837e-18
22084.162264233153	1.6005970654317906e-17	1.6003065547156643e-17	1.72257966288e-18
22084.756390448812	1.5988903270696285e-17	1.5987201360961983e-17	1.7290398016320002e-18
22085.350516664468	1.5988879116717372e-17	1.5987177209554094e-17	1.7283951184330001e-18
22085.94464288013	1.600589811514096e-17	1.6002993021145665e-17	1.7291054826099998e-18
22086.53876909579	1.6199074880562305e-17	1.619827521807737e-17	2.089147000358e-18
22087.13289531145	1.620106673991799e-17	1.6199949312529643e-17	2.214132545068e-18
22087.72702152711	1.6199025949666457e-17	1.619822628959698e-17	2.4236372360000003e-18
22088.321147742765	1.6199001486850246e-17	1.619820182798837e-17	2.579867750448e-18
22088.915273958428	1.6198977025788284e-17	1.619817736813392e-17	3.072174712263e-18
22089.509400174084	1.6198952566480388e-17	1.619815291003345e-17	2.83353695428e-18
22090.103526389747	1.6198928108926388e-17	1.6198128453686792e-17	2.801053603946e-18
22090.697652605406	1.6005704753619665e-17	1.600279969471977e-17	3.1010204238089995e-18
22091.29177882106	1.6005680591228157e-17	1.6002775536713773e-17	3.4645357333440003e-18
22091.885905036725	1.619885474678602e-17	1.6198055095167923e-17	3.58539261136e-18
22092.48003125238	1.6198830296245855e-17	1.6198030645834754e-17	3.5753574997530005e-18
22093.074157468043	1.6005608114447715e-17	1.6002703073087974e-17	3.372271577619e-18
22093.6682836837	1.5988541142829705e-17	1.5986839271641445e-17	3.040392088008e-18
22094.26240989936	1.5021322758339575e-17	1.5020572437426475e-17	2.7766527273940005e-18
22094.856536214047	1.5002360190834997e-17	1.5001372106703584e-17	2.535186007368e-18
22095.450662429703	1.500233755422816e-17	1.500134947158764e-17	2.1506635098719996e-18
22096.044788645362	1.5021254762781595e-17	1.5020504445264898e-17	1.863033283544e-18
22096.63891486102	1.502123210084634e-17	1.5020481784461615e-17	1.817081144585e-18
22097.23304107668	1.5021209440535556e-17	1.502045912528272e-17	1.81296780666e-18
22097.827167391366	1.50211867818453e-17	1.5020436467724276e-17	1.7990001236159997e-18
22098.421293607025	1.5548540153576254e-17	1.5546935827721853e-17	1.777899186063e-18
22099.015419822685	1.5721376885392446e-17	1.5719152522760463e-17	1.758981685115e-18
22099.609546038344	1.57213531755328e-17	1.571912881625544e-17	1.760248455176e-18
22100.20367235303	1.572132946736855e-17	1.571910511144558e-17	1.774213708352e-18
22100.79779856869	1.572130576090744e-17	1.571908140833861e-17	1.790817181075e-18
22101.391924784348	1.5830267704048562e-17	1.5829057639644897e-17	1.7947987768180003e-18
22101.986051000007	1.583024383666705e-17	1.5829033774087804e-17	1.7982625101659997e-18
22102.58017731469	1.5830219970992007e-17	1.582900991023705e-17	1.801103458155e-18
22103.17430353035	1.5830196107031227e-17	1.582898604810043e-17	1.7998733103479998e-18
22103.76842974601	1.5830172244780555e-17	1.5828962187673788e-17	1.803865937952e-18
22104.362556060692	1.583014838423585e-17	1.5828938328952983e-17	1.79100043174e-18
22104.956682276355	1.5721139863234668e-17	1.571891553413812e-17	1.773176528782e-18
22105.550808591037	1.5721116170356984e-17	1.571889184461266e-17	1.7736672156260003e-18
22106.144934806696	1.5721092479180913e-17	1.571886815678857e-17	1.7745729351350002e-18
22106.739061022356	1.5721068789702338e-17	1.5718844470661737e-17	1.781433347781e-18
22107.33318733704	1.5721045101917137e-17	1.5718820786228038e-17	1.787407744668e-18
22107.9273135527	1.572102141583304e-17	1.57187971034952e-17	1.79299983051e-18
22108.52143986738	1.5829981408302903e-17	1.582877136578366e-17	1.79015394706e-18
22109.115566083045	1.582995756143559e-17	1.58287475207392e-17	1.7884200006400003e-18
22109.70969239773	1.5829933716272707e-17	1.582872367739904e-17	1.792731090125e-18
22110.303818613385	1.5829909872822042e-17	1.5828699835770967e-17	1.788491481595e-18
22110.89794492807	1.582988603107548e-17	1.5828675995846865e-17	1.7840515314080002e-18
22111.492071143733	1.617635042988463e-17	1.6170420394537902e-17	1.7779883295719997e-18
22112.096099591716	1.617632566378576e-17	1.6170395637517952e-17	1.768562559216e-18
22112.69022580738	1.5829814118826754e-17	1.5828604089095106e-17	1.7681497313399997e-18
22113.28435212206	1.5800491095163352e-17	1.579969910235388e-17	1.7696443531580003e-18
22113.87847833772	1.5829766450762908e-17	1.5828556424675003e-17	1.7833530306680003e-18
